order_id,total_price,time,quantity,time_date,time_hour
7732,555000,2024-03-19T08:13:00.000+07:00,11,2024-03-19,8
7832,425000,2024-03-20T15:54:00.000+07:00,7,2024-03-20,15
8046,370000,2024-03-22T21:46:00.000+07:00,9,2024-03-22,21
8134,340000,2024-03-23T11:09:00.000+07:00,8,2024-03-23,11
8214,330000,2024-03-24T16:56:00.000+07:00,5,2024-03-24,16
8596,245000,2024-03-27T19:34:00.000+07:00,4,2024-03-27,19
8604,90000,2024-03-27T12:01:00.000+07:00,2,2024-03-27,12
8942,180000,2024-03-31T20:15:00.000+07:00,5,2024-03-31,20
9379,180000,2024-04-05T08:02:00.000+07:00,3,2024-04-05,8
9905,430000,2024-04-12T16:12:00.000+07:00,9,2024-04-12,16
10295,555000,2024-04-16T08:56:00.000+07:00,9,2024-04-16,8
10367,340000,2024-04-17T19:57:00.000+07:00,9,2024-04-17,19
10520,280000,2024-04-19T14:07:00.000+07:00,7,2024-04-19,14
10557,320000,2024-04-19T08:14:00.000+07:00,7,2024-04-19,8
10662,525000,2024-04-20T20:06:00.000+07:00,9,2024-04-20,20
10857,330000,2024-04-22T16:43:00.000+07:00,8,2024-04-22,16
10981,355000,2024-04-23T13:14:00.000+07:00,7,2024-04-23,13
10997,70000,2024-04-24T09:41:00.000+07:00,1,2024-04-24,9
11326,430000,2024-04-26T16:16:00.000+07:00,9,2024-04-26,16
11742,240000,2024-05-01T13:51:00.000+07:00,7,2024-05-01,13
11773,330000,2024-05-01T14:46:00.000+07:00,6,2024-05-01,14
11811,425000,2024-05-01T09:36:00.000+07:00,10,2024-05-01,9
12283,515000,2024-05-03T10:16:00.000+07:00,10,2024-05-03,10
12579,90000,2024-05-04T09:54:00.000+07:00,2,2024-05-04,9
12762,195000,2024-05-05T20:55:00.000+07:00,5,2024-05-05,20
12898,350000,2024-05-06T18:34:00.000+07:00,6,2024-05-06,18
13001,375000,2024-05-06T17:04:00.000+07:00,6,2024-05-06,17
13019,150000,2024-05-06T09:41:00.000+07:00,3,2024-05-06,9
13041,50000,2024-05-06T22:59:00.000+07:00,2,2024-05-06,22
13167,540000,2024-05-07T09:05:00.000+07:00,8,2024-05-07,9
13190,135000,2024-05-07T21:37:00.000+07:00,3,2024-05-07,21
13203,295000,2024-05-07T12:28:00.000+07:00,5,2024-05-07,12
13205,355000,2024-05-07T18:24:00.000+07:00,6,2024-05-07,18
13427,45000,2024-05-08T18:09:00.000+07:00,1,2024-05-08,18
13905,70000,2024-05-10T19:16:00.000+07:00,2,2024-05-10,19
14132,240000,2024-05-11T11:55:00.000+07:00,5,2024-05-11,11
14335,275000,2024-05-12T18:43:00.000+07:00,6,2024-05-12,18
14374,405000,2024-05-12T08:33:00.000+07:00,6,2024-05-12,8
14441,420000,2024-05-12T19:46:00.000+07:00,9,2024-05-12,19
14458,570000,2024-05-12T08:06:00.000+07:00,9,2024-05-12,8
14472,365000,2024-05-12T11:20:00.000+07:00,6,2024-05-12,11
15026,330000,2024-05-14T16:20:00.000+07:00,8,2024-05-14,16
15059,130000,2024-05-14T11:41:00.000+07:00,2,2024-05-14,11
15180,200000,2024-05-15T15:25:00.000+07:00,4,2024-05-15,15
15428,130000,2024-05-16T16:34:00.000+07:00,4,2024-05-16,16
15608,350000,2024-05-16T14:42:00.000+07:00,9,2024-05-16,14
16181,125000,2024-05-19T14:34:00.000+07:00,2,2024-05-19,14
16280,235000,2024-05-19T12:30:00.000+07:00,6,2024-05-19,12
17028,75000,2024-05-22T22:54:00.000+07:00,2,2024-05-22,22
17295,165000,2024-05-23T14:07:00.000+07:00,3,2024-05-23,14
17472,160000,2024-05-24T15:22:00.000+07:00,3,2024-05-24,15
17527,135000,2024-05-24T17:23:00.000+07:00,5,2024-05-24,17
17743,540000,2024-05-25T14:53:00.000+07:00,10,2024-05-25,14
18126,665000,2024-05-27T14:13:00.000+07:00,11,2024-05-27,14
18289,340000,2024-05-27T20:59:00.000+07:00,7,2024-05-27,20
18757,30000,2024-05-29T15:19:00.000+07:00,1,2024-05-29,15
18920,335000,2024-05-30T18:14:00.000+07:00,9,2024-05-30,18
19048,60000,2024-05-30T08:07:00.000+07:00,2,2024-05-30,8
19405,450000,2024-06-01T16:54:00.000+07:00,9,2024-06-01,16
20024,80000,2024-06-03T20:23:00.000+07:00,1,2024-06-03,20
20304,265000,2024-06-04T22:52:00.000+07:00,7,2024-06-04,22
20358,265000,2024-06-05T21:27:00.000+07:00,7,2024-06-05,21
20400,660000,2024-06-05T13:54:00.000+07:00,14,2024-06-05,13
20724,545000,2024-06-06T18:47:00.000+07:00,11,2024-06-06,18
20761,435000,2024-06-06T18:50:00.000+07:00,9,2024-06-06,18
20839,180000,2024-06-06T16:50:00.000+07:00,5,2024-06-06,16
21042,170000,2024-06-07T10:40:00.000+07:00,4,2024-06-07,10
21267,350000,2024-06-08T08:31:00.000+07:00,10,2024-06-08,8
21333,295000,2024-06-08T15:08:00.000+07:00,5,2024-06-08,15
21377,70000,2024-06-08T12:15:00.000+07:00,2,2024-06-08,12
21423,240000,2024-06-08T12:33:00.000+07:00,3,2024-06-08,12
21650,135000,2024-06-09T09:20:00.000+07:00,3,2024-06-09,9
21861,280000,2024-06-10T11:57:00.000+07:00,5,2024-06-10,11
22361,405000,2024-06-12T15:12:00.000+07:00,8,2024-06-12,15
22405,355000,2024-06-12T08:01:00.000+07:00,9,2024-06-12,8
22439,275000,2024-06-12T21:05:00.000+07:00,5,2024-06-12,21
22489,75000,2024-06-12T14:26:00.000+07:00,3,2024-06-12,14
22748,260000,2024-06-14T19:30:00.000+07:00,6,2024-06-14,19
22964,140000,2024-06-14T15:41:00.000+07:00,4,2024-06-14,15
23099,600000,2024-06-15T20:12:00.000+07:00,12,2024-06-15,20
23145,220000,2024-06-15T10:52:00.000+07:00,5,2024-06-15,10
23271,535000,2024-06-16T17:52:00.000+07:00,12,2024-06-16,17
24346,115000,2024-06-20T22:38:00.000+07:00,3,2024-06-20,22
24949,455000,2024-06-23T18:36:00.000+07:00,9,2024-06-23,18
25077,700000,2024-06-23T20:24:00.000+07:00,13,2024-06-23,20
25466,295000,2024-06-25T19:25:00.000+07:00,7,2024-06-25,19
25509,40000,2024-06-25T21:07:00.000+07:00,1,2024-06-25,21
25529,265000,2024-06-25T17:00:00.000+07:00,5,2024-06-25,17
25669,570000,2024-06-26T14:35:00.000+07:00,13,2024-06-26,14
25689,250000,2024-06-26T12:39:00.000+07:00,6,2024-06-26,12
25925,175000,2024-06-27T10:47:00.000+07:00,5,2024-06-27,10
25956,350000,2024-06-27T15:44:00.000+07:00,6,2024-06-27,15
26062,275000,2024-06-27T16:00:00.000+07:00,7,2024-06-27,16
26180,340000,2024-06-28T21:52:00.000+07:00,5,2024-06-28,21
26384,435000,2024-06-29T14:11:00.000+07:00,8,2024-06-29,14
26729,410000,2024-06-30T16:47:00.000+07:00,9,2024-06-30,16
27268,305000,2024-07-02T08:46:00.000+07:00,8,2024-07-02,8
27492,265000,2024-07-03T12:20:00.000+07:00,7,2024-07-03,12
27552,310000,2024-07-03T09:03:00.000+07:00,7,2024-07-03,9
27602,80000,2024-07-04T21:52:00.000+07:00,1,2024-07-04,21
27621,205000,2024-07-04T10:50:00.000+07:00,6,2024-07-04,10
28052,390000,2024-07-06T16:27:00.000+07:00,7,2024-07-06,16
28877,100000,2024-07-09T21:43:00.000+07:00,2,2024-07-09,21
28991,290000,2024-07-10T16:30:00.000+07:00,6,2024-07-10,16
28995,255000,2024-07-10T10:44:00.000+07:00,5,2024-07-10,10
29097,120000,2024-07-10T12:17:00.000+07:00,3,2024-07-10,12
29290,175000,2024-07-11T19:26:00.000+07:00,4,2024-07-11,19
29357,75000,2024-07-11T19:48:00.000+07:00,3,2024-07-11,19
29438,390000,2024-07-12T09:11:00.000+07:00,8,2024-07-12,9
30050,240000,2024-07-14T17:02:00.000+07:00,6,2024-07-14,17
30189,410000,2024-07-14T10:10:00.000+07:00,8,2024-07-14,10
30239,490000,2024-07-15T18:26:00.000+07:00,10,2024-07-15,18
30762,440000,2024-07-16T15:06:00.000+07:00,10,2024-07-16,15
30889,215000,2024-07-17T09:11:00.000+07:00,5,2024-07-17,9
30920,110000,2024-07-17T11:02:00.000+07:00,2,2024-07-17,11
31041,85000,2024-07-18T20:09:00.000+07:00,2,2024-07-18,20
31169,290000,2024-07-18T22:16:00.000+07:00,7,2024-07-18,22
31451,390000,2024-07-19T11:23:00.000+07:00,7,2024-07-19,11
31590,355000,2024-07-20T17:08:00.000+07:00,7,2024-07-20,17
32061,400000,2024-07-22T08:04:00.000+07:00,8,2024-07-22,8
32134,555000,2024-07-22T15:24:00.000+07:00,9,2024-07-22,15
32646,80000,2024-07-24T19:34:00.000+07:00,2,2024-07-24,19
32663,155000,2024-07-24T21:46:00.000+07:00,4,2024-07-24,21
32843,165000,2024-07-25T12:10:00.000+07:00,4,2024-07-25,12
32937,110000,2024-07-25T19:16:00.000+07:00,2,2024-07-25,19
33234,230000,2024-07-27T16:45:00.000+07:00,5,2024-07-27,16
33533,435000,2024-07-28T14:21:00.000+07:00,7,2024-07-28,14
33547,230000,2024-07-28T10:28:00.000+07:00,5,2024-07-28,10
33611,295000,2024-07-28T21:53:00.000+07:00,7,2024-07-28,21
33712,460000,2024-07-29T12:51:00.000+07:00,12,2024-07-29,12
34194,235000,2024-07-30T13:19:00.000+07:00,5,2024-07-30,13
34203,135000,2024-07-30T19:14:00.000+07:00,4,2024-07-30,19
34261,255000,2024-07-31T09:34:00.000+07:00,8,2024-07-31,9
34262,540000,2024-07-31T15:45:00.000+07:00,9,2024-07-31,15
34333,80000,2024-07-31T16:45:00.000+07:00,2,2024-07-31,16
34444,290000,2024-07-31T16:28:00.000+07:00,8,2024-07-31,16
34772,300000,2024-08-02T11:44:00.000+07:00,5,2024-08-02,11
34833,450000,2024-08-02T20:36:00.000+07:00,9,2024-08-02,20
34866,435000,2024-08-02T16:26:00.000+07:00,9,2024-08-02,16
35074,50000,2024-08-03T20:27:00.000+07:00,2,2024-08-03,20
35313,225000,2024-08-04T12:28:00.000+07:00,4,2024-08-04,12
35336,440000,2024-08-04T11:23:00.000+07:00,7,2024-08-04,11
35405,350000,2024-08-04T13:18:00.000+07:00,6,2024-08-04,13
35587,210000,2024-08-05T13:05:00.000+07:00,4,2024-08-05,13
35830,80000,2024-08-06T20:43:00.000+07:00,1,2024-08-06,20
36071,465000,2024-08-07T20:01:00.000+07:00,8,2024-08-07,20
36414,190000,2024-08-08T15:55:00.000+07:00,5,2024-08-08,15
36488,395000,2024-08-08T15:18:00.000+07:00,6,2024-08-08,15
36535,355000,2024-08-08T15:57:00.000+07:00,10,2024-08-08,15
36536,465000,2024-08-08T09:13:00.000+07:00,8,2024-08-08,9
36730,150000,2024-08-09T13:22:00.000+07:00,3,2024-08-09,13
36849,160000,2024-08-09T16:46:00.000+07:00,2,2024-08-09,16
38030,210000,2024-08-14T12:12:00.000+07:00,6,2024-08-14,12
38068,420000,2024-08-14T14:21:00.000+07:00,10,2024-08-14,14
38144,345000,2024-08-14T08:58:00.000+07:00,7,2024-08-14,8
38354,270000,2024-08-15T09:19:00.000+07:00,7,2024-08-15,9
38541,35000,2024-08-16T17:26:00.000+07:00,1,2024-08-16,17
39036,105000,2024-08-18T12:32:00.000+07:00,3,2024-08-18,12
39085,650000,2024-08-18T09:29:00.000+07:00,13,2024-08-18,9
39212,295000,2024-08-19T11:10:00.000+07:00,6,2024-08-19,11
39509,605000,2024-08-20T22:10:00.000+07:00,10,2024-08-20,22
39750,315000,2024-08-21T18:22:00.000+07:00,7,2024-08-21,18
40617,695000,2024-08-24T09:37:00.000+07:00,12,2024-08-24,9
40831,580000,2024-08-25T22:44:00.000+07:00,11,2024-08-25,22
41647,515000,2024-08-28T17:18:00.000+07:00,13,2024-08-28,17
41667,475000,2024-08-29T08:08:00.000+07:00,10,2024-08-29,8
41914,645000,2024-08-29T21:43:00.000+07:00,13,2024-08-29,21
42140,325000,2024-08-30T14:36:00.000+07:00,9,2024-08-30,14
42492,180000,2024-09-01T16:23:00.000+07:00,3,2024-09-01,16
42562,100000,2024-09-01T13:34:00.000+07:00,2,2024-09-01,13
42628,160000,2024-09-01T11:13:00.000+07:00,4,2024-09-01,11
42783,265000,2024-09-02T19:04:00.000+07:00,6,2024-09-02,19
43203,145000,2024-09-05T12:10:00.000+07:00,4,2024-09-05,12
43272,80000,2024-09-05T16:50:00.000+07:00,1,2024-09-05,16
43584,180000,2024-09-07T12:34:00.000+07:00,4,2024-09-07,12
43828,235000,2024-09-09T14:26:00.000+07:00,5,2024-09-09,14
44606,590000,2024-09-14T17:33:00.000+07:00,8,2024-09-14,17
44835,280000,2024-09-16T22:51:00.000+07:00,8,2024-09-16,22
45087,150000,2024-09-18T09:02:00.000+07:00,3,2024-09-18,9
45335,380000,2024-09-20T19:06:00.000+07:00,6,2024-09-20,19
45353,450000,2024-09-20T20:26:00.000+07:00,7,2024-09-20,20
45820,185000,2024-09-23T19:14:00.000+07:00,4,2024-09-23,19
14820,305000,2024-05-13T20:51:00.000+07:00,5,2024-05-13,20
18255,155000,2024-05-27T14:09:00.000+07:00,5,2024-05-27,14
18781,420000,2024-05-29T15:43:00.000+07:00,8,2024-05-29,15
24270,165000,2024-06-20T20:59:00.000+07:00,5,2024-06-20,20
25002,390000,2024-06-23T14:23:00.000+07:00,9,2024-06-23,14
29241,480000,2024-07-11T16:40:00.000+07:00,9,2024-07-11,16
29348,475000,2024-07-11T22:10:00.000+07:00,8,2024-07-11,22
37402,635000,2024-08-11T10:03:00.000+07:00,11,2024-08-11,10
38818,430000,2024-08-17T12:48:00.000+07:00,9,2024-08-17,12
39347,135000,2024-08-19T11:27:00.000+07:00,4,2024-08-19,11
39985,180000,2024-08-22T21:10:00.000+07:00,6,2024-08-22,21
41184,340000,2024-08-27T11:15:00.000+07:00,8,2024-08-27,11
42832,750000,2024-09-02T11:18:00.000+07:00,13,2024-09-02,11
42889,595000,2024-09-03T13:33:00.000+07:00,10,2024-09-03,13
43748,120000,2024-09-08T21:06:00.000+07:00,3,2024-09-08,21
44040,405000,2024-09-11T08:17:00.000+07:00,6,2024-09-11,8
44311,495000,2024-09-12T15:31:00.000+07:00,9,2024-09-12,15
45001,535000,2024-09-17T21:34:00.000+07:00,12,2024-09-17,21
45666,260000,2024-09-22T09:52:00.000+07:00,5,2024-09-22,9
45912,470000,2024-09-24T15:59:00.000+07:00,10,2024-09-24,15
45983,90000,2024-09-24T16:58:00.000+07:00,2,2024-09-24,16
46154,805000,2024-09-25T13:47:00.000+07:00,13,2024-09-25,13
46401,370000,2024-09-27T21:21:00.000+07:00,5,2024-09-27,21
46577,440000,2024-09-29T20:11:00.000+07:00,10,2024-09-29,20
47059,380000,2024-10-02T09:17:00.000+07:00,6,2024-10-02,9
47271,165000,2024-10-03T18:49:00.000+07:00,3,2024-10-03,18
47477,440000,2024-10-04T08:37:00.000+07:00,7,2024-10-04,8
47509,35000,2024-10-05T20:58:00.000+07:00,1,2024-10-05,20
47676,410000,2024-10-06T09:09:00.000+07:00,8,2024-10-06,9
48077,290000,2024-10-08T13:35:00.000+07:00,7,2024-10-08,13
48297,450000,2024-10-09T17:13:00.000+07:00,10,2024-10-09,17
48353,240000,2024-10-10T19:02:00.000+07:00,5,2024-10-10,19
48498,330000,2024-10-11T09:18:00.000+07:00,6,2024-10-11,9
48663,110000,2024-10-12T09:25:00.000+07:00,2,2024-10-12,9
49091,300000,2024-10-15T10:54:00.000+07:00,6,2024-10-15,10
49231,160000,2024-10-15T13:42:00.000+07:00,2,2024-10-15,13
49901,435000,2024-10-19T20:30:00.000+07:00,8,2024-10-19,20
49962,325000,2024-10-20T08:21:00.000+07:00,7,2024-10-20,8
50070,160000,2024-10-20T20:36:00.000+07:00,4,2024-10-20,20
50334,350000,2024-10-22T11:46:00.000+07:00,6,2024-10-22,11
50727,460000,2024-10-24T17:40:00.000+07:00,11,2024-10-24,17
50785,415000,2024-10-25T17:37:00.000+07:00,9,2024-10-25,17
50902,425000,2024-10-26T20:33:00.000+07:00,10,2024-10-26,20
51054,110000,2024-10-27T11:18:00.000+07:00,2,2024-10-27,11
51151,150000,2024-10-28T14:31:00.000+07:00,3,2024-10-28,14
51230,235000,2024-10-28T09:55:00.000+07:00,6,2024-10-28,9
51540,410000,2024-10-30T17:41:00.000+07:00,7,2024-10-30,17
51713,45000,2024-10-31T15:38:00.000+07:00,1,2024-10-31,15
51741,225000,2024-10-31T10:41:00.000+07:00,5,2024-10-31,10
52009,180000,2024-11-02T11:36:00.000+07:00,4,2024-11-02,11
52254,305000,2024-11-04T17:27:00.000+07:00,6,2024-11-04,17
52536,300000,2024-11-05T22:44:00.000+07:00,8,2024-11-05,22
52608,180000,2024-11-06T08:04:00.000+07:00,3,2024-11-06,8
52769,135000,2024-11-06T13:46:00.000+07:00,3,2024-11-06,13
52847,45000,2024-11-07T18:24:00.000+07:00,1,2024-11-07,18
52856,255000,2024-11-07T16:45:00.000+07:00,5,2024-11-07,16
53066,505000,2024-11-08T09:40:00.000+07:00,10,2024-11-08,9
53132,90000,2024-11-09T09:49:00.000+07:00,2,2024-11-09,9
53434,595000,2024-11-11T13:26:00.000+07:00,10,2024-11-11,13
53607,700000,2024-11-11T15:50:00.000+07:00,11,2024-11-11,15
53816,320000,2024-11-13T15:36:00.000+07:00,8,2024-11-13,15
54028,135000,2024-11-14T20:11:00.000+07:00,3,2024-11-14,20
54360,195000,2024-11-17T14:56:00.000+07:00,5,2024-11-17,14
54500,100000,2024-11-18T10:41:00.000+07:00,4,2024-11-18,10
54537,495000,2024-11-18T22:37:00.000+07:00,10,2024-11-18,22
54563,190000,2024-11-18T08:24:00.000+07:00,4,2024-11-18,8
54643,230000,2024-11-19T18:44:00.000+07:00,6,2024-11-19,18
54794,265000,2024-11-19T13:43:00.000+07:00,7,2024-11-19,13
54887,360000,2024-11-20T11:26:00.000+07:00,7,2024-11-20,11
54980,205000,2024-11-20T16:09:00.000+07:00,3,2024-11-20,16
55307,790000,2024-11-23T19:43:00.000+07:00,11,2024-11-23,19
55324,550000,2024-11-23T09:57:00.000+07:00,9,2024-11-23,9
55369,285000,2024-11-23T18:56:00.000+07:00,5,2024-11-23,18
55598,420000,2024-11-25T12:36:00.000+07:00,7,2024-11-25,12
55772,565000,2024-11-26T12:39:00.000+07:00,9,2024-11-26,12
55838,300000,2024-11-27T08:29:00.000+07:00,6,2024-11-27,8
56002,240000,2024-11-28T22:40:00.000+07:00,6,2024-11-28,22
56237,300000,2024-11-30T11:52:00.000+07:00,6,2024-11-30,11
56247,60000,2024-11-30T16:15:00.000+07:00,2,2024-11-30,16
56509,165000,2024-12-01T17:29:00.000+07:00,3,2024-12-01,17
56839,340000,2024-12-04T13:24:00.000+07:00,6,2024-12-04,13
57023,410000,2024-12-05T10:50:00.000+07:00,6,2024-12-05,10
57047,310000,2024-12-05T10:38:00.000+07:00,6,2024-12-05,10
57127,205000,2024-12-06T13:50:00.000+07:00,4,2024-12-06,13
57179,610000,2024-12-06T08:07:00.000+07:00,13,2024-12-06,8
57299,600000,2024-12-07T16:17:00.000+07:00,11,2024-12-07,16
57713,365000,2024-12-10T16:04:00.000+07:00,7,2024-12-10,16
57834,450000,2024-12-11T10:36:00.000+07:00,11,2024-12-11,10
58140,135000,2024-12-13T18:53:00.000+07:00,3,2024-12-13,18
58388,345000,2024-12-15T19:04:00.000+07:00,7,2024-12-15,19
58490,45000,2024-12-16T22:53:00.000+07:00,1,2024-12-16,22
58609,90000,2024-12-16T20:21:00.000+07:00,2,2024-12-16,20
58751,50000,2024-12-17T09:42:00.000+07:00,1,2024-12-17,9
58971,225000,2024-12-18T14:54:00.000+07:00,5,2024-12-18,14
59031,50000,2024-12-19T09:17:00.000+07:00,1,2024-12-19,9
59172,165000,2024-12-20T22:50:00.000+07:00,3,2024-12-20,22
59716,115000,2024-12-24T16:01:00.000+07:00,2,2024-12-24,16
59902,240000,2024-12-25T20:09:00.000+07:00,6,2024-12-25,20
60295,615000,2024-12-27T17:44:00.000+07:00,12,2024-12-27,17
60489,90000,2024-12-29T16:14:00.000+07:00,2,2024-12-29,16
60557,615000,2024-12-29T16:59:00.000+07:00,11,2024-12-29,16
60834,320000,2024-12-31T18:03:00.000+07:00,4,2024-12-31,18
296,565000,2024-01-03T19:44:00.000+07:00,9,2024-01-03,19
407,415000,2024-01-04T09:25:00.000+07:00,9,2024-01-04,9
495,35000,2024-01-06T08:08:00.000+07:00,1,2024-01-06,8
751,420000,2024-01-08T17:21:00.000+07:00,7,2024-01-08,17
1036,580000,2024-01-11T19:56:00.000+07:00,12,2024-01-11,19
1129,470000,2024-01-12T19:21:00.000+07:00,8,2024-01-12,19
1218,135000,2024-01-13T13:09:00.000+07:00,3,2024-01-13,13
1363,735000,2024-01-15T10:46:00.000+07:00,12,2024-01-15,10
1613,80000,2024-01-18T19:52:00.000+07:00,2,2024-01-18,19
1705,230000,2024-01-18T15:54:00.000+07:00,5,2024-01-18,15
1879,480000,2024-01-20T14:08:00.000+07:00,11,2024-01-20,14
1984,165000,2024-01-22T22:11:00.000+07:00,4,2024-01-22,22
2141,240000,2024-01-24T10:45:00.000+07:00,3,2024-01-24,10
2160,245000,2024-01-24T19:28:00.000+07:00,6,2024-01-24,19
2234,265000,2024-01-25T18:17:00.000+07:00,8,2024-01-25,18
2604,295000,2024-01-28T11:05:00.000+07:00,5,2024-01-28,11
2834,520000,2024-01-30T17:47:00.000+07:00,10,2024-01-30,17
3104,215000,2024-02-02T13:39:00.000+07:00,5,2024-02-02,13
3184,60000,2024-02-03T14:08:00.000+07:00,2,2024-02-03,14
3202,545000,2024-02-03T20:06:00.000+07:00,12,2024-02-03,20
3248,140000,2024-02-03T12:19:00.000+07:00,3,2024-02-03,12
3334,35000,2024-02-04T18:29:00.000+07:00,1,2024-02-04,18
3470,310000,2024-02-06T13:56:00.000+07:00,8,2024-02-06,13
3529,405000,2024-02-07T21:20:00.000+07:00,9,2024-02-07,21
3734,555000,2024-02-09T21:52:00.000+07:00,10,2024-02-09,21
3762,635000,2024-02-09T10:12:00.000+07:00,12,2024-02-09,10
4031,90000,2024-02-12T17:18:00.000+07:00,2,2024-02-12,17
4634,140000,2024-02-17T14:17:00.000+07:00,2,2024-02-17,14
5328,25000,2024-02-25T16:27:00.000+07:00,1,2024-02-25,16
5342,350000,2024-02-25T22:02:00.000+07:00,8,2024-02-25,22
5438,140000,2024-02-25T08:28:00.000+07:00,2,2024-02-25,8
5452,605000,2024-02-26T20:18:00.000+07:00,11,2024-02-26,20
5492,540000,2024-02-26T16:47:00.000+07:00,10,2024-02-26,16
5505,380000,2024-02-26T14:49:00.000+07:00,7,2024-02-26,14
5584,60000,2024-02-27T15:00:00.000+07:00,2,2024-02-27,15
5665,685000,2024-02-28T09:13:00.000+07:00,14,2024-02-28,9
5706,465000,2024-02-29T09:31:00.000+07:00,10,2024-02-29,9
6057,55000,2024-03-03T11:24:00.000+07:00,1,2024-03-03,11
6136,55000,2024-03-04T17:47:00.000+07:00,1,2024-03-04,17
6452,190000,2024-03-07T21:21:00.000+07:00,4,2024-03-07,21
6717,325000,2024-03-09T22:36:00.000+07:00,5,2024-03-09,22
7052,140000,2024-03-12T09:06:00.000+07:00,2,2024-03-12,9
7138,380000,2024-03-13T08:27:00.000+07:00,8,2024-03-13,8
7350,370000,2024-03-15T15:35:00.000+07:00,8,2024-03-15,15
7804,195000,2024-03-19T22:32:00.000+07:00,3,2024-03-19,22
8269,45000,2024-03-24T11:21:00.000+07:00,1,2024-03-24,11
8301,360000,2024-03-24T10:19:00.000+07:00,8,2024-03-24,10
8614,290000,2024-03-27T22:26:00.000+07:00,8,2024-03-27,22
8715,100000,2024-03-29T22:19:00.000+07:00,2,2024-03-29,22
8889,390000,2024-03-31T22:45:00.000+07:00,9,2024-03-31,22
9073,325000,2024-04-02T11:58:00.000+07:00,7,2024-04-02,11
9141,290000,2024-04-03T21:55:00.000+07:00,7,2024-04-03,21
9164,235000,2024-04-03T16:44:00.000+07:00,6,2024-04-03,16
9518,70000,2024-04-07T17:19:00.000+07:00,1,2024-04-07,17
9873,320000,2024-04-11T16:44:00.000+07:00,6,2024-04-11,16
10013,25000,2024-04-12T18:36:00.000+07:00,1,2024-04-12,18
10445,330000,2024-04-18T19:44:00.000+07:00,9,2024-04-18,19
10658,185000,2024-04-20T08:18:00.000+07:00,4,2024-04-20,8
10670,140000,2024-04-20T17:21:00.000+07:00,4,2024-04-20,17
11113,435000,2024-04-25T14:45:00.000+07:00,11,2024-04-25,14
11695,105000,2024-05-01T21:11:00.000+07:00,3,2024-05-01,21
11961,305000,2024-05-02T18:27:00.000+07:00,8,2024-05-02,18
12335,135000,2024-05-03T17:55:00.000+07:00,3,2024-05-03,17
12600,495000,2024-05-04T21:27:00.000+07:00,9,2024-05-04,21
12870,285000,2024-05-06T08:04:00.000+07:00,8,2024-05-06,8
12874,505000,2024-05-06T19:07:00.000+07:00,10,2024-05-06,19
13083,265000,2024-05-07T12:45:00.000+07:00,4,2024-05-07,12
13177,565000,2024-05-07T08:35:00.000+07:00,10,2024-05-07,8
13247,545000,2024-05-07T14:53:00.000+07:00,11,2024-05-07,14
13364,310000,2024-05-08T22:16:00.000+07:00,7,2024-05-08,22
13723,455000,2024-05-09T12:01:00.000+07:00,10,2024-05-09,12
13906,390000,2024-05-10T22:56:00.000+07:00,9,2024-05-10,22
13935,285000,2024-05-10T17:36:00.000+07:00,6,2024-05-10,17
14511,200000,2024-05-12T22:41:00.000+07:00,6,2024-05-12,22
14653,395000,2024-05-13T19:14:00.000+07:00,10,2024-05-13,19
14691,410000,2024-05-13T21:10:00.000+07:00,9,2024-05-13,21
14968,410000,2024-05-14T20:16:00.000+07:00,8,2024-05-14,20
14989,370000,2024-05-14T20:50:00.000+07:00,10,2024-05-14,20
15145,430000,2024-05-15T19:09:00.000+07:00,10,2024-05-15,19
15176,230000,2024-05-15T13:00:00.000+07:00,5,2024-05-15,13
15484,430000,2024-05-16T09:48:00.000+07:00,9,2024-05-16,9
15517,665000,2024-05-16T08:13:00.000+07:00,13,2024-05-16,8
15586,50000,2024-05-16T15:02:00.000+07:00,2,2024-05-16,15
15847,280000,2024-05-17T16:30:00.000+07:00,6,2024-05-17,16
15893,300000,2024-05-18T15:14:00.000+07:00,7,2024-05-18,15
16284,530000,2024-05-19T22:41:00.000+07:00,10,2024-05-19,22
16741,150000,2024-05-21T19:07:00.000+07:00,3,2024-05-21,19
16931,485000,2024-05-22T22:45:00.000+07:00,10,2024-05-22,22
17692,525000,2024-05-25T15:03:00.000+07:00,9,2024-05-25,15
17702,460000,2024-05-25T09:46:00.000+07:00,10,2024-05-25,9
17877,520000,2024-05-26T17:14:00.000+07:00,11,2024-05-26,17
17958,285000,2024-05-26T12:13:00.000+07:00,4,2024-05-26,12
18576,140000,2024-05-28T11:12:00.000+07:00,2,2024-05-28,11
18657,405000,2024-05-29T21:41:00.000+07:00,8,2024-05-29,21
18879,85000,2024-05-30T11:36:00.000+07:00,2,2024-05-30,11
19490,110000,2024-06-01T08:55:00.000+07:00,3,2024-06-01,8
20280,240000,2024-06-04T20:08:00.000+07:00,5,2024-06-04,20
20471,345000,2024-06-05T12:44:00.000+07:00,7,2024-06-05,12
20820,230000,2024-06-06T12:28:00.000+07:00,6,2024-06-06,12
20898,400000,2024-06-07T19:28:00.000+07:00,8,2024-06-07,19
20947,220000,2024-06-07T20:58:00.000+07:00,4,2024-06-07,20
21290,345000,2024-06-08T17:31:00.000+07:00,6,2024-06-08,17
21842,120000,2024-06-10T19:18:00.000+07:00,3,2024-06-10,19
21929,80000,2024-06-10T16:47:00.000+07:00,1,2024-06-10,16
