order_id,total_price,time,quantity
42510,415000,2024-09-01 15:50:00,8
42511,220000,2024-09-01 08:50:00,4
42512,50000,2024-09-01 09:29:00,1
42513,165000,2024-09-01 08:21:00,3
42514,200000,2024-09-01 21:41:00,4
42515,270000,2024-09-01 10:57:00,5
42516,45000,2024-09-01 19:44:00,1
42517,245000,2024-09-01 21:05:00,5
42518,345000,2024-09-01 16:10:00,8
42519,195000,2024-09-01 09:43:00,4
42520,410000,2024-09-01 17:42:00,8
42521,125000,2024-09-01 11:50:00,2
42522,240000,2024-09-01 11:12:00,3
42523,330000,2024-09-01 13:00:00,6
42524,195000,2024-09-01 20:36:00,3
42525,340000,2024-09-01 13:55:00,7
42526,405000,2024-09-01 14:30:00,9
42527,335000,2024-09-01 12:19:00,7
42528,280000,2024-09-01 16:47:00,5
42529,530000,2024-09-01 16:30:00,12
42530,105000,2024-09-01 19:56:00,2
42531,360000,2024-09-01 10:07:00,6
42532,430000,2024-09-01 18:15:00,9
42533,605000,2024-09-01 19:56:00,11
42534,570000,2024-09-01 09:14:00,9
42535,250000,2024-09-01 19:10:00,5
42536,70000,2024-09-01 21:30:00,1
42537,375000,2024-09-01 10:37:00,6
42538,610000,2024-09-01 14:03:00,10
42539,395000,2024-09-01 22:55:00,7
42540,80000,2024-09-01 22:35:00,1
42541,45000,2024-09-01 19:36:00,1
42542,485000,2024-09-01 08:00:00,8
42543,245000,2024-09-01 17:49:00,5
42544,70000,2024-09-01 12:33:00,2
42545,370000,2024-09-01 19:33:00,9
42546,90000,2024-09-01 12:35:00,2
42547,25000,2024-09-01 09:06:00,1
42548,250000,2024-09-01 14:01:00,4
42549,125000,2024-09-01 16:04:00,2
42550,170000,2024-09-01 13:47:00,4
42551,395000,2024-09-01 09:32:00,8
42552,150000,2024-09-01 19:58:00,3
42553,390000,2024-09-01 18:12:00,11
42554,600000,2024-09-01 18:26:00,11
42555,40000,2024-09-01 18:26:00,1
42556,150000,2024-09-01 08:04:00,4
42557,165000,2024-09-01 13:20:00,5
42558,245000,2024-09-01 10:49:00,5
42559,370000,2024-09-01 19:48:00,8
42560,535000,2024-09-01 20:27:00,9
42561,360000,2024-09-01 15:50:00,7
42562,100000,2024-09-01 13:34:00,2
42563,390000,2024-09-01 09:58:00,8
42564,80000,2024-09-01 13:01:00,2
42565,210000,2024-09-01 08:58:00,4
42566,240000,2024-09-01 22:49:00,5
42567,100000,2024-09-01 20:06:00,2
42568,185000,2024-09-01 15:17:00,4
42569,100000,2024-09-01 17:35:00,2
42570,165000,2024-09-01 10:44:00,4
42571,355000,2024-09-01 15:53:00,6
42572,335000,2024-09-01 22:37:00,6
42573,150000,2024-09-01 19:42:00,3
42574,325000,2024-09-01 17:02:00,7
42575,100000,2024-09-01 12:53:00,2
42576,225000,2024-09-01 11:06:00,5
42577,280000,2024-09-01 09:18:00,6
42578,180000,2024-09-01 17:21:00,5
42579,200000,2024-09-01 16:26:00,4
42580,310000,2024-09-01 16:32:00,4
42581,150000,2024-09-01 22:38:00,3
42582,195000,2024-09-01 12:17:00,4
42583,525000,2024-09-01 22:34:00,12
42584,365000,2024-09-01 09:17:00,5
42585,110000,2024-09-01 08:35:00,2
42586,250000,2024-09-01 09:19:00,5
42587,300000,2024-09-01 08:09:00,7
42588,415000,2024-09-01 14:53:00,6
42589,290000,2024-09-01 17:16:00,6
42590,165000,2024-09-01 19:45:00,3
42591,265000,2024-09-01 14:50:00,5
42592,345000,2024-09-01 09:57:00,9
42593,425000,2024-09-01 14:53:00,8
42594,455000,2024-09-01 13:11:00,9
42595,270000,2024-09-01 11:43:00,6
42596,55000,2024-09-01 09:16:00,1
42597,375000,2024-09-01 12:29:00,7
42598,140000,2024-09-01 21:08:00,3
42599,230000,2024-09-01 15:06:00,5
42600,55000,2024-09-01 14:05:00,1
42601,290000,2024-09-01 19:22:00,4
42602,300000,2024-09-01 17:54:00,6
42603,460000,2024-09-01 15:14:00,8
42604,265000,2024-09-01 10:24:00,5
42605,160000,2024-09-01 14:29:00,2
42606,395000,2024-09-01 18:08:00,8
42607,440000,2024-09-01 08:37:00,8
42608,400000,2024-09-01 18:04:00,8
42609,215000,2024-09-01 13:08:00,5
42610,330000,2024-09-01 08:54:00,6
42611,415000,2024-09-01 13:21:00,9
42612,60000,2024-09-01 13:06:00,2
42613,310000,2024-09-01 08:55:00,8
42614,165000,2024-09-01 13:44:00,3
42615,45000,2024-09-01 22:24:00,1
42616,475000,2024-09-01 19:48:00,9
42617,285000,2024-09-01 12:42:00,7
42618,260000,2024-09-01 18:34:00,5
42619,435000,2024-09-01 08:17:00,7
42620,385000,2024-09-01 13:32:00,8
42621,150000,2024-09-01 16:33:00,5
42622,345000,2024-09-01 14:18:00,8
42623,465000,2024-09-01 15:43:00,10
42624,500000,2024-09-01 21:42:00,11
42625,225000,2024-09-01 22:15:00,5
42626,180000,2024-09-01 08:51:00,3
42627,90000,2024-09-01 13:18:00,3
42628,160000,2024-09-01 11:13:00,4
42629,465000,2024-09-01 14:25:00,10
42630,520000,2024-09-01 10:02:00,9
42631,220000,2024-09-01 10:31:00,5
42632,90000,2024-09-01 22:56:00,2
42633,425000,2024-09-01 14:32:00,8
42634,80000,2024-09-01 10:27:00,1
42635,55000,2024-09-01 10:31:00,1
42636,160000,2024-09-02 22:08:00,3
42637,295000,2024-09-02 16:55:00,5
42638,110000,2024-09-02 21:44:00,2
42639,165000,2024-09-02 11:15:00,3
42640,445000,2024-09-02 09:16:00,12
42641,375000,2024-09-02 12:58:00,7
42642,260000,2024-09-02 14:45:00,5
42643,100000,2024-09-02 13:28:00,3
42644,700000,2024-09-02 18:39:00,9
42645,300000,2024-09-02 11:08:00,5
42646,180000,2024-09-02 10:11:00,6
42647,55000,2024-09-02 19:47:00,1
42648,250000,2024-09-02 12:20:00,6
42649,205000,2024-09-02 17:27:00,5
42650,430000,2024-09-02 16:26:00,7
42651,310000,2024-09-02 18:08:00,5
42652,70000,2024-09-02 17:16:00,1
42653,40000,2024-09-02 09:25:00,1
42654,125000,2024-09-02 12:46:00,3
42655,145000,2024-09-02 11:20:00,3
42656,435000,2024-09-02 21:47:00,8
42657,230000,2024-09-02 17:50:00,5
42658,215000,2024-09-02 22:43:00,3
42659,90000,2024-09-02 21:41:00,2
42660,45000,2024-09-02 14:44:00,1
42661,440000,2024-09-02 09:36:00,8
42662,110000,2024-09-02 14:27:00,2
42663,535000,2024-09-02 08:00:00,10
42664,390000,2024-09-02 15:38:00,6
42665,165000,2024-09-02 19:12:00,3
42666,285000,2024-09-02 09:02:00,6
42667,165000,2024-09-02 13:09:00,4
42668,285000,2024-09-02 20:18:00,6
42669,180000,2024-09-02 16:36:00,5
42670,55000,2024-09-02 21:56:00,1
42671,470000,2024-09-02 11:36:00,9
42672,645000,2024-09-02 10:14:00,12
42673,105000,2024-09-02 08:37:00,3
42674,255000,2024-09-02 08:53:00,6
42675,215000,2024-09-02 17:35:00,4
42676,335000,2024-09-02 08:38:00,8
42677,275000,2024-09-02 09:42:00,6
42678,80000,2024-09-02 16:28:00,1
42679,110000,2024-09-02 17:33:00,2
42680,155000,2024-09-02 18:12:00,4
42681,105000,2024-09-02 12:37:00,3
42682,90000,2024-09-02 14:51:00,3
42683,210000,2024-09-02 09:59:00,4
42684,315000,2024-09-02 16:00:00,5
42685,90000,2024-09-02 09:35:00,2
42686,270000,2024-09-02 16:58:00,7
42687,620000,2024-09-02 19:58:00,13
42688,215000,2024-09-02 10:49:00,4
42689,355000,2024-09-02 14:36:00,7
42690,380000,2024-09-02 10:26:00,8
42691,355000,2024-09-02 11:19:00,7
42692,400000,2024-09-02 13:40:00,8
42693,370000,2024-09-02 21:40:00,9
42694,315000,2024-09-02 18:58:00,7
42695,430000,2024-09-02 18:02:00,6
42696,345000,2024-09-02 19:10:00,6
42697,210000,2024-09-02 11:33:00,4
42698,120000,2024-09-02 22:05:00,3
42699,300000,2024-09-02 22:54:00,6
42700,270000,2024-09-02 19:21:00,4
42701,450000,2024-09-02 16:24:00,8
42702,275000,2024-09-02 18:07:00,5
42703,60000,2024-09-02 14:43:00,2
42704,80000,2024-09-02 22:11:00,1
42705,475000,2024-09-02 09:21:00,7
42706,295000,2024-09-02 08:50:00,4
42707,160000,2024-09-02 10:32:00,2
42708,360000,2024-09-02 19:53:00,7
42709,440000,2024-09-02 13:01:00,7
42710,55000,2024-09-02 11:50:00,1
42711,260000,2024-09-02 18:44:00,7
42712,90000,2024-09-02 20:03:00,3
42713,320000,2024-09-02 11:24:00,7
42714,285000,2024-09-02 11:02:00,4
42715,165000,2024-09-02 08:38:00,6
42716,410000,2024-09-02 10:58:00,10
42717,520000,2024-09-02 20:15:00,10
42718,310000,2024-09-02 17:47:00,7
42719,55000,2024-09-02 08:14:00,1
42720,270000,2024-09-02 12:06:00,6
42721,330000,2024-09-02 08:36:00,6
42722,695000,2024-09-02 11:50:00,9
42723,540000,2024-09-02 14:42:00,11
42724,225000,2024-09-02 20:48:00,5
42725,300000,2024-09-02 15:50:00,6
42726,180000,2024-09-02 11:46:00,4
42727,350000,2024-09-02 12:16:00,7
42728,360000,2024-09-02 16:47:00,8
42729,110000,2024-09-02 10:47:00,2
42730,35000,2024-09-02 11:20:00,1
42731,255000,2024-09-02 21:47:00,6
42732,330000,2024-09-02 17:37:00,7
42733,240000,2024-09-02 15:41:00,6
42734,515000,2024-09-02 18:48:00,9
42735,230000,2024-09-02 08:10:00,5
42736,310000,2024-09-02 10:35:00,6
42737,405000,2024-09-02 08:11:00,8
42738,50000,2024-09-02 09:21:00,1
42739,195000,2024-09-02 08:42:00,5
42740,415000,2024-09-02 10:20:00,8
42741,480000,2024-09-02 12:07:00,10
42742,210000,2024-09-02 11:07:00,5
42743,135000,2024-09-02 08:57:00,3
42744,530000,2024-09-02 20:34:00,9
42745,205000,2024-09-02 11:03:00,4
42746,120000,2024-09-02 15:12:00,2
42747,425000,2024-09-02 21:30:00,8
42748,550000,2024-09-02 20:36:00,10
42749,395000,2024-09-02 14:18:00,7
42750,105000,2024-09-02 09:52:00,2
42751,445000,2024-09-02 14:26:00,6
42752,225000,2024-09-02 11:30:00,5
42753,390000,2024-09-02 15:33:00,7
42754,250000,2024-09-02 13:53:00,4
42755,365000,2024-09-02 11:04:00,7
42756,515000,2024-09-02 18:46:00,10
42757,195000,2024-09-02 11:37:00,4
42758,295000,2024-09-02 19:41:00,6
42759,105000,2024-09-02 08:01:00,3
42760,145000,2024-09-02 20:31:00,3
42761,280000,2024-09-02 12:11:00,7
42762,355000,2024-09-02 16:11:00,9
42763,120000,2024-09-02 21:04:00,3
42764,390000,2024-09-02 10:51:00,9
42765,500000,2024-09-02 09:11:00,10
42766,515000,2024-09-02 17:56:00,9
42767,90000,2024-09-02 09:35:00,2
42768,430000,2024-09-02 11:16:00,7
42769,415000,2024-09-02 21:29:00,9
42770,325000,2024-09-02 13:24:00,6
42771,185000,2024-09-02 20:24:00,4
42772,270000,2024-09-02 19:27:00,6
42773,135000,2024-09-02 18:46:00,3
42774,460000,2024-09-02 13:42:00,9
42775,190000,2024-09-02 13:36:00,4
42776,495000,2024-09-02 08:49:00,10
42777,315000,2024-09-02 18:39:00,7
42778,350000,2024-09-02 18:03:00,7
42779,155000,2024-09-02 08:14:00,3
42780,375000,2024-09-02 14:24:00,8
42781,135000,2024-09-02 12:46:00,3
42782,350000,2024-09-02 19:17:00,9
42783,265000,2024-09-02 19:04:00,6
42784,240000,2024-09-02 21:00:00,3
42785,410000,2024-09-02 14:02:00,8
42786,505000,2024-09-02 10:13:00,9
42787,345000,2024-09-02 09:51:00,8
42788,320000,2024-09-02 13:20:00,7
42789,590000,2024-09-02 17:06:00,12
42790,390000,2024-09-02 11:50:00,6
42791,80000,2024-09-02 08:32:00,2
42792,150000,2024-09-02 14:51:00,3
42793,340000,2024-09-02 22:57:00,6
42794,135000,2024-09-02 19:13:00,3
42795,405000,2024-09-02 09:15:00,6
42796,395000,2024-09-02 22:38:00,6
42797,90000,2024-09-02 13:54:00,2
42798,160000,2024-09-02 14:58:00,2
42799,485000,2024-09-02 12:58:00,9
42800,165000,2024-09-02 19:05:00,3
42801,330000,2024-09-02 12:12:00,6
42802,300000,2024-09-02 12:36:00,7
42803,645000,2024-09-02 09:46:00,9
42804,160000,2024-09-02 18:53:00,4
42805,480000,2024-09-02 21:17:00,10
42806,225000,2024-09-02 22:27:00,5
42807,560000,2024-09-02 19:49:00,10
42808,235000,2024-09-02 18:55:00,5
42809,230000,2024-09-02 15:51:00,5
42810,40000,2024-09-02 15:52:00,1
42811,520000,2024-09-02 22:11:00,11
42812,340000,2024-09-02 13:58:00,5
42813,250000,2024-09-02 18:15:00,4
42814,170000,2024-09-02 13:57:00,3
42815,120000,2024-09-02 13:41:00,3
42816,45000,2024-09-02 18:27:00,1
42817,520000,2024-09-02 19:37:00,8
42818,335000,2024-09-02 12:23:00,9
42819,335000,2024-09-02 19:58:00,7
42820,315000,2024-09-02 20:24:00,6
42821,45000,2024-09-02 12:34:00,1
42822,155000,2024-09-02 12:30:00,4
42823,540000,2024-09-02 16:02:00,9
42824,60000,2024-09-02 15:05:00,2
42825,605000,2024-09-02 16:48:00,13
42826,165000,2024-09-02 20:10:00,3
42827,600000,2024-09-02 16:15:00,12
42828,150000,2024-09-02 21:09:00,3
42829,500000,2024-09-02 19:13:00,11
42830,45000,2024-09-02 12:37:00,1
42831,215000,2024-09-02 12:22:00,5
42832,750000,2024-09-02 11:18:00,13
42833,355000,2024-09-03 14:15:00,7
42834,425000,2024-09-03 16:04:00,9
42835,610000,2024-09-03 11:27:00,12
42836,340000,2024-09-03 13:08:00,7
42837,650000,2024-09-03 16:35:00,13
42838,155000,2024-09-03 09:03:00,3
42839,285000,2024-09-03 10:06:00,8
42840,725000,2024-09-03 12:51:00,12
42841,270000,2024-09-03 22:10:00,6
42842,450000,2024-09-03 14:54:00,11
42843,195000,2024-09-03 16:36:00,4
42844,140000,2024-09-03 21:46:00,2
42845,375000,2024-09-03 11:52:00,6
42846,500000,2024-09-03 12:08:00,9
42847,620000,2024-09-03 22:46:00,10
42848,135000,2024-09-03 21:16:00,3
42849,225000,2024-09-03 18:24:00,5
42850,300000,2024-09-03 09:48:00,6
42851,140000,2024-09-03 20:56:00,2
42852,605000,2024-09-03 08:15:00,11
42853,235000,2024-09-03 18:06:00,5
42854,580000,2024-09-03 18:07:00,12
42855,250000,2024-09-03 17:22:00,5
42856,335000,2024-09-03 12:36:00,6
42857,140000,2024-09-03 09:50:00,3
42858,25000,2024-09-03 10:04:00,1
42859,420000,2024-09-03 18:44:00,6
42860,310000,2024-09-03 10:47:00,6
42861,120000,2024-09-03 18:34:00,3
42862,370000,2024-09-03 17:40:00,8
42863,350000,2024-09-03 21:58:00,8
42864,580000,2024-09-03 12:57:00,11
42865,565000,2024-09-03 19:45:00,10
42866,135000,2024-09-03 20:25:00,2
42867,365000,2024-09-03 16:02:00,8
42868,160000,2024-09-03 11:00:00,3
42869,165000,2024-09-03 09:53:00,3
42870,210000,2024-09-03 11:02:00,4
42871,90000,2024-09-03 09:06:00,2
42872,655000,2024-09-03 22:15:00,11
42873,475000,2024-09-03 22:38:00,8
42874,380000,2024-09-03 12:07:00,6
42875,565000,2024-09-03 22:41:00,11
42876,150000,2024-09-03 13:39:00,3
42877,45000,2024-09-03 10:27:00,1
42878,310000,2024-09-03 09:42:00,5
42879,50000,2024-09-03 17:14:00,1
42880,485000,2024-09-03 08:13:00,8
42881,565000,2024-09-03 14:47:00,11
42882,245000,2024-09-03 11:29:00,5
42883,395000,2024-09-03 10:55:00,8
42884,450000,2024-09-03 18:08:00,9
42885,625000,2024-09-03 09:27:00,10
42886,460000,2024-09-03 14:36:00,7
42887,655000,2024-09-03 10:40:00,12
42888,510000,2024-09-03 17:08:00,8
42889,595000,2024-09-03 13:33:00,10
42890,240000,2024-09-03 09:09:00,3
42891,225000,2024-09-03 15:05:00,5
42892,480000,2024-09-03 08:42:00,10
42893,150000,2024-09-03 21:06:00,3
42894,350000,2024-09-03 18:58:00,8
42895,580000,2024-09-03 13:04:00,11
42896,200000,2024-09-03 19:17:00,5
42897,355000,2024-09-03 09:30:00,8
42898,585000,2024-09-03 09:27:00,12
42899,30000,2024-09-03 19:42:00,1
42900,570000,2024-09-03 08:10:00,11
42901,280000,2024-09-03 18:07:00,6
42902,50000,2024-09-03 21:13:00,1
42903,465000,2024-09-03 10:21:00,8
42904,275000,2024-09-03 21:15:00,6
42905,230000,2024-09-03 19:22:00,5
42906,80000,2024-09-03 20:05:00,2
42907,55000,2024-09-03 16:04:00,1
42908,300000,2024-09-03 15:44:00,4
42909,125000,2024-09-03 08:19:00,2
42910,195000,2024-09-03 17:50:00,5
42911,160000,2024-09-03 19:35:00,2
42912,135000,2024-09-03 14:31:00,3
42913,340000,2024-09-03 14:39:00,5
42914,405000,2024-09-03 10:53:00,9
42915,140000,2024-09-03 15:55:00,3
42916,95000,2024-09-03 20:23:00,2
42917,245000,2024-09-03 20:39:00,5
42918,445000,2024-09-03 10:41:00,9
42919,420000,2024-09-03 11:50:00,6
42920,420000,2024-09-03 08:32:00,8
42921,615000,2024-09-03 10:01:00,13
42922,135000,2024-09-03 18:06:00,3
42923,370000,2024-09-03 12:17:00,7
42924,175000,2024-09-03 11:16:00,5
42925,255000,2024-09-03 20:11:00,6
42926,305000,2024-09-03 18:37:00,7
42927,345000,2024-09-03 13:44:00,8
42928,185000,2024-09-03 19:13:00,3
42929,235000,2024-09-03 21:16:00,5
42930,185000,2024-09-03 16:12:00,5
42931,110000,2024-09-03 19:29:00,2
42932,260000,2024-09-03 22:32:00,4
42933,215000,2024-09-03 19:00:00,4
42934,535000,2024-09-03 17:23:00,9
42935,585000,2024-09-03 14:35:00,9
42936,540000,2024-09-03 15:06:00,9
42937,235000,2024-09-03 20:17:00,5
42938,160000,2024-09-03 19:51:00,2
42939,240000,2024-09-03 08:53:00,3
42940,745000,2024-09-03 22:04:00,12
42941,160000,2024-09-03 21:16:00,2
42942,345000,2024-09-03 17:17:00,6
42943,380000,2024-09-03 18:58:00,8
42944,550000,2024-09-03 12:30:00,10
42945,415000,2024-09-03 08:39:00,9
42946,370000,2024-09-03 10:00:00,7
42947,575000,2024-09-03 10:29:00,13
42948,360000,2024-09-03 19:00:00,6
42949,395000,2024-09-03 08:15:00,8
42950,265000,2024-09-03 21:23:00,6
42951,350000,2024-09-03 19:16:00,7
42952,565000,2024-09-03 19:18:00,9
42953,135000,2024-09-03 19:13:00,3
42954,575000,2024-09-03 11:12:00,10
42955,445000,2024-09-03 11:14:00,7
42956,345000,2024-09-03 22:12:00,6
42957,280000,2024-09-03 13:11:00,4
42958,395000,2024-09-03 13:47:00,9
42959,125000,2024-09-03 10:46:00,2
42960,135000,2024-09-03 16:51:00,3
42961,420000,2024-09-03 21:32:00,10
42962,240000,2024-09-03 13:15:00,5
42963,635000,2024-09-03 08:47:00,11
42964,255000,2024-09-03 20:12:00,7
42965,75000,2024-09-03 16:47:00,3
42966,90000,2024-09-03 21:02:00,2
42967,300000,2024-09-03 10:53:00,5
42968,90000,2024-09-03 21:43:00,2
42969,390000,2024-09-03 12:41:00,8
42970,210000,2024-09-03 21:20:00,6
42971,320000,2024-09-03 17:34:00,7
42972,355000,2024-09-03 20:11:00,7
42973,380000,2024-09-03 21:05:00,7
42974,645000,2024-09-03 13:32:00,11
42975,490000,2024-09-03 08:45:00,10
42976,325000,2024-09-03 15:15:00,6
42977,540000,2024-09-03 20:16:00,9
42978,100000,2024-09-03 18:43:00,2
42979,440000,2024-09-03 13:40:00,10
42980,35000,2024-09-03 14:34:00,1
42981,420000,2024-09-03 11:51:00,9
42982,320000,2024-09-03 20:52:00,7
42983,310000,2024-09-03 20:22:00,5
42984,335000,2024-09-03 18:33:00,7
42985,285000,2024-09-03 17:49:00,4
42986,40000,2024-09-04 14:21:00,1
42987,335000,2024-09-04 13:12:00,6
42988,290000,2024-09-04 08:22:00,6
42989,460000,2024-09-04 13:39:00,13
42990,175000,2024-09-04 10:51:00,4
42991,600000,2024-09-04 13:35:00,12
42992,135000,2024-09-04 21:41:00,3
42993,245000,2024-09-04 20:16:00,5
42994,240000,2024-09-04 17:56:00,6
42995,610000,2024-09-04 17:29:00,11
42996,485000,2024-09-04 12:36:00,10
42997,190000,2024-09-04 08:29:00,5
42998,170000,2024-09-04 08:20:00,3
42999,90000,2024-09-04 17:22:00,2
43000,425000,2024-09-04 09:28:00,9
43001,520000,2024-09-04 09:07:00,10
43002,165000,2024-09-04 19:39:00,5
43003,280000,2024-09-04 08:34:00,6
43004,640000,2024-09-04 15:59:00,11
43005,55000,2024-09-04 21:46:00,1
43006,160000,2024-09-04 18:04:00,2
43007,355000,2024-09-04 13:38:00,8
43008,470000,2024-09-04 10:22:00,11
43009,240000,2024-09-04 12:06:00,3
43010,280000,2024-09-04 12:44:00,6
43011,385000,2024-09-04 21:20:00,7
43012,440000,2024-09-04 19:05:00,9
43013,360000,2024-09-04 16:32:00,8
43014,495000,2024-09-04 10:13:00,8
43015,100000,2024-09-04 16:25:00,2
43016,410000,2024-09-04 14:08:00,8
43017,390000,2024-09-04 14:02:00,8
43018,435000,2024-09-04 13:23:00,10
43019,330000,2024-09-04 19:07:00,7
43020,565000,2024-09-04 22:41:00,10
43021,670000,2024-09-04 12:28:00,11
43022,135000,2024-09-04 20:27:00,3
43023,640000,2024-09-04 21:14:00,11
43024,700000,2024-09-04 16:32:00,11
43025,350000,2024-09-04 17:03:00,6
43026,90000,2024-09-04 12:42:00,2
43027,140000,2024-09-04 20:40:00,3
43028,350000,2024-09-04 17:38:00,6
43029,190000,2024-09-04 12:18:00,5
43030,55000,2024-09-04 15:06:00,1
43031,190000,2024-09-04 21:31:00,4
43032,470000,2024-09-04 21:41:00,9
43033,345000,2024-09-04 19:38:00,7
43034,305000,2024-09-04 18:35:00,6
43035,135000,2024-09-04 20:39:00,4
43036,430000,2024-09-04 11:22:00,9
43037,330000,2024-09-04 22:32:00,8
43038,100000,2024-09-04 09:17:00,2
43039,335000,2024-09-04 08:23:00,7
43040,175000,2024-09-04 19:33:00,3
43041,45000,2024-09-04 18:03:00,1
43042,320000,2024-09-04 15:53:00,7
43043,415000,2024-09-04 16:36:00,8
43044,70000,2024-09-04 11:21:00,1
43045,310000,2024-09-04 09:12:00,7
43046,250000,2024-09-04 19:25:00,5
43047,195000,2024-09-04 08:33:00,4
43048,285000,2024-09-04 18:17:00,4
43049,105000,2024-09-04 14:12:00,3
43050,270000,2024-09-04 21:59:00,6
43051,105000,2024-09-04 21:36:00,3
43052,230000,2024-09-04 08:09:00,5
43053,110000,2024-09-04 13:33:00,2
43054,325000,2024-09-04 08:00:00,8
43055,45000,2024-09-04 14:04:00,1
43056,325000,2024-09-04 19:20:00,6
43057,455000,2024-09-04 11:56:00,8
43058,150000,2024-09-04 15:52:00,4
43059,200000,2024-09-04 19:23:00,4
43060,230000,2024-09-04 14:14:00,5
43061,545000,2024-09-04 17:05:00,9
43062,160000,2024-09-04 18:59:00,2
43063,390000,2024-09-04 12:47:00,10
43064,90000,2024-09-04 22:50:00,2
43065,55000,2024-09-04 08:15:00,1
43066,365000,2024-09-04 19:59:00,6
43067,90000,2024-09-04 21:07:00,2
43068,150000,2024-09-04 18:42:00,3
43069,470000,2024-09-04 20:37:00,7
43070,450000,2024-09-04 09:00:00,8
43071,125000,2024-09-04 21:59:00,2
43072,575000,2024-09-04 15:49:00,14
43073,150000,2024-09-04 11:20:00,2
43074,275000,2024-09-04 13:04:00,6
43075,215000,2024-09-04 18:14:00,4
43076,225000,2024-09-04 20:54:00,6
43077,135000,2024-09-04 08:48:00,3
43078,275000,2024-09-04 21:32:00,5
43079,105000,2024-09-04 12:14:00,2
43080,70000,2024-09-04 15:31:00,1
43081,405000,2024-09-04 22:13:00,9
43082,305000,2024-09-04 20:40:00,7
43083,360000,2024-09-04 13:21:00,8
43084,550000,2024-09-04 14:58:00,9
43085,135000,2024-09-04 20:17:00,3
43086,300000,2024-09-04 21:20:00,8
43087,390000,2024-09-04 13:52:00,7
43088,330000,2024-09-04 18:21:00,7
43089,70000,2024-09-04 22:26:00,2
43090,465000,2024-09-04 14:54:00,10
43091,550000,2024-09-04 21:44:00,10
43092,50000,2024-09-04 08:56:00,1
43093,310000,2024-09-04 21:16:00,6
43094,250000,2024-09-04 20:49:00,4
43095,90000,2024-09-04 08:18:00,2
43096,495000,2024-09-04 11:50:00,8
43097,510000,2024-09-04 20:12:00,12
43098,255000,2024-09-04 09:05:00,6
43099,85000,2024-09-04 18:10:00,2
43100,210000,2024-09-04 08:00:00,3
43101,610000,2024-09-04 11:30:00,10
43102,480000,2024-09-04 14:14:00,6
43103,445000,2024-09-04 08:19:00,10
43104,330000,2024-09-04 20:37:00,5
43105,725000,2024-09-04 12:19:00,14
43106,160000,2024-09-04 10:39:00,2
43107,295000,2024-09-04 09:17:00,6
43108,355000,2024-09-04 11:58:00,6
43109,295000,2024-09-04 12:39:00,5
43110,110000,2024-09-04 18:02:00,2
43111,470000,2024-09-04 19:12:00,7
43112,315000,2024-09-04 19:35:00,7
43113,55000,2024-09-04 08:31:00,1
43114,280000,2024-09-04 18:54:00,6
43115,50000,2024-09-04 17:22:00,1
43116,430000,2024-09-04 18:36:00,9
43117,195000,2024-09-04 12:01:00,4
43118,490000,2024-09-04 19:16:00,8
43119,390000,2024-09-04 15:09:00,6
43120,165000,2024-09-04 13:43:00,5
43121,575000,2024-09-04 08:55:00,10
43122,250000,2024-09-04 12:27:00,7
43123,360000,2024-09-04 19:14:00,7
43124,325000,2024-09-04 08:01:00,5
43125,90000,2024-09-04 09:15:00,2
43126,510000,2024-09-04 18:10:00,9
43127,345000,2024-09-04 18:44:00,6
43128,440000,2024-09-04 18:24:00,11
43129,120000,2024-09-04 17:57:00,3
43130,280000,2024-09-04 18:30:00,4
43131,575000,2024-09-04 22:16:00,11
43132,210000,2024-09-04 21:52:00,4
43133,285000,2024-09-04 12:34:00,6
43134,260000,2024-09-04 16:58:00,7
43135,255000,2024-09-04 18:46:00,4
43136,240000,2024-09-04 17:56:00,6
43137,150000,2024-09-04 08:49:00,4
43138,55000,2024-09-04 19:25:00,1
43139,205000,2024-09-04 10:16:00,5
43140,165000,2024-09-04 08:02:00,3
43141,460000,2024-09-04 15:30:00,11
43142,375000,2024-09-04 14:19:00,8
43143,370000,2024-09-04 11:13:00,7
43144,415000,2024-09-04 16:16:00,9
43145,335000,2024-09-05 19:02:00,7
43146,55000,2024-09-05 21:51:00,1
43147,135000,2024-09-05 08:11:00,3
43148,145000,2024-09-05 11:59:00,4
43149,320000,2024-09-05 22:54:00,5
43150,385000,2024-09-05 08:56:00,6
43151,500000,2024-09-05 14:29:00,7
43152,370000,2024-09-05 18:16:00,8
43153,135000,2024-09-05 12:37:00,3
43154,80000,2024-09-05 14:36:00,1
43155,440000,2024-09-05 21:58:00,8
43156,470000,2024-09-05 21:06:00,7
43157,130000,2024-09-05 16:20:00,3
43158,255000,2024-09-05 20:07:00,5
43159,465000,2024-09-05 15:10:00,8
43160,135000,2024-09-05 12:59:00,3
43161,305000,2024-09-05 13:40:00,6
43162,375000,2024-09-05 21:50:00,6
43163,200000,2024-09-05 22:20:00,4
43164,560000,2024-09-05 18:23:00,10
43165,150000,2024-09-05 18:48:00,3
43166,45000,2024-09-05 21:31:00,1
43167,295000,2024-09-05 20:12:00,6
43168,90000,2024-09-05 17:07:00,2
43169,305000,2024-09-05 21:13:00,7
43170,105000,2024-09-05 15:11:00,3
43171,130000,2024-09-05 14:59:00,3
43172,335000,2024-09-05 09:29:00,7
43173,215000,2024-09-05 13:23:00,5
43174,240000,2024-09-05 22:53:00,6
43175,70000,2024-09-05 13:54:00,2
